Starting server: 1622164209998393 (2021-05-27 22:10:09 -03)
Received t1: 1167264705 (1969-12-31 21:19:27 -03).
Received t1: 992934587 (1969-12-31 21:16:32 -03).
Received t1: 1168274567 (1969-12-31 21:19:28 -03).
Received t1: 993954587 (1969-12-31 21:16:33 -03).
Received t1: 1169314567 (1969-12-31 21:19:29 -03).
Received t1: 994994591 (1969-12-31 21:16:34 -03).
Received t1: 1170324571 (1969-12-31 21:19:30 -03).
Received t1: 996004591 (1969-12-31 21:16:36 -03).
Received t1: 1171334571 (1969-12-31 21:19:31 -03).
Received t1: 1172404567 (1969-12-31 21:19:32 -03).
Received t1: 997094587 (1969-12-31 21:16:37 -03).
Received t1: 1173454567 (1969-12-31 21:19:33 -03).
Received t1: 998144587 (1969-12-31 21:16:38 -03).
Received t1: 999214591 (1969-12-31 21:16:39 -03).
Received t1: 1174534571 (1969-12-31 21:19:34 -03).
Received t1: 1175614571 (1969-12-31 21:19:35 -03).
Received t1: 1000304591 (1969-12-31 21:16:40 -03).
Received t1: 1176634571 (1969-12-31 21:19:36 -03).
Received t1: 1001334591 (1969-12-31 21:16:41 -03).
Received t1: 1002554717 (1969-12-31 21:16:42 -03).
Received t1: 1177874697 (1969-12-31 21:19:37 -03).
Received t1: 1003624591 (1969-12-31 21:16:43 -03).
Received t1: 1178944571 (1969-12-31 21:19:38 -03).
Received t1: 1004714591 (1969-12-31 21:16:44 -03).
Received t1: 1180024571 (1969-12-31 21:19:40 -03).
Received t1: 1005804591 (1969-12-31 21:16:45 -03).
Received t1: 1181114571 (1969-12-31 21:19:41 -03).
Received t1: 1182134567 (1969-12-31 21:19:42 -03).
Received t1: 1006824587 (1969-12-31 21:16:46 -03).
Received t1: 1007864587 (1969-12-31 21:16:47 -03).
Received t1: 1183174567 (1969-12-31 21:19:43 -03).
Received t1: 1008874591 (1969-12-31 21:16:48 -03).
Received t1: 1184194571 (1969-12-31 21:19:44 -03).
Received t1: 1010024603 (1969-12-31 21:16:50 -03).
Received t1: 1185334571 (1969-12-31 21:19:45 -03).
Received t1: 1011054591 (1969-12-31 21:16:51 -03).
Received t1: 1186414571 (1969-12-31 21:19:46 -03).
Received t1: 1012094717 (1969-12-31 21:16:52 -03).
Received t1: 1187424705 (1969-12-31 21:19:47 -03).
Received t1: 1188434571 (1969-12-31 21:19:48 -03).
Received t1: 1013124591 (1969-12-31 21:16:53 -03).
Received t1: 1014174587 (1969-12-31 21:16:54 -03).
Received t1: 1189484567 (1969-12-31 21:19:49 -03).
Received t1: 1190494571 (1969-12-31 21:19:50 -03).
Received t1: 1015184591 (1969-12-31 21:16:55 -03).
Received t1: 1191504571 (1969-12-31 21:19:51 -03).
Received t1: 1016224591 (1969-12-31 21:16:56 -03).
Received t1: 1192574571 (1969-12-31 21:19:52 -03).
Received t1: 1017274591 (1969-12-31 21:16:57 -03).
Received t1: 1193624567 (1969-12-31 21:19:53 -03).
Received t1: 1018314587 (1969-12-31 21:16:58 -03).
Received t1: 1194694571 (1969-12-31 21:19:54 -03).
Received t1: 1019384591 (1969-12-31 21:16:59 -03).
Received t1: 1195774571 (1969-12-31 21:19:55 -03).
Received t1: 1020464587 (1969-12-31 21:17:00 -03).
Received t1: 1196784567 (1969-12-31 21:19:56 -03).
Received t1: 1021544587 (1969-12-31 21:17:01 -03).
Received t1: 1197804697 (1969-12-31 21:19:57 -03).
Received t1: 1022564717 (1969-12-31 21:17:02 -03).
Received t1: 1198844567 (1969-12-31 21:19:58 -03).
Received t1: 1023574587 (1969-12-31 21:17:03 -03).
Received t1: 1199914571 (1969-12-31 21:19:59 -03).
Received t1: 1024604591 (1969-12-31 21:17:04 -03).
Received t1: 1025684591 (1969-12-31 21:17:05 -03).
Received t1: 1200994571 (1969-12-31 21:20:00 -03).
Received t1: 1202064567 (1969-12-31 21:20:02 -03).
Received t1: 1026754587 (1969-12-31 21:17:06 -03).
Received t1: 1027844587 (1969-12-31 21:17:07 -03).
Received t1: 1203154567 (1969-12-31 21:20:03 -03).
Received t1: 1028924591 (1969-12-31 21:17:08 -03).
Received t1: 1204244571 (1969-12-31 21:20:04 -03).
Received t1: 1205314571 (1969-12-31 21:20:05 -03).
Received t1: 1030004591 (1969-12-31 21:17:10 -03).
Received t1: 1031044587 (1969-12-31 21:17:11 -03).
Received t1: 1206354567 (1969-12-31 21:20:06 -03).
Received t1: 1032074717 (1969-12-31 21:17:12 -03).
Received t1: 1207384705 (1969-12-31 21:20:07 -03).
Received t1: 1208394567 (1969-12-31 21:20:08 -03).
Received t1: 1033084587 (1969-12-31 21:17:13 -03).
Received t1: 1209404571 (1969-12-31 21:20:09 -03).
Received t1: 1034104591 (1969-12-31 21:17:14 -03).
Received t1: 1035124591 (1969-12-31 21:17:15 -03).
Received t1: 1210444571 (1969-12-31 21:20:10 -03).
Received t1: 1036144587 (1969-12-31 21:17:16 -03).
Received t1: 1211454567 (1969-12-31 21:20:11 -03).
Received t1: 1037224587 (1969-12-31 21:17:17 -03).
Received t1: 1212534567 (1969-12-31 21:20:12 -03).
Received t1: 1038234587 (1969-12-31 21:17:18 -03).
Received t1: 1213604567 (1969-12-31 21:20:13 -03).
Received t1: 1039314587 (1969-12-31 21:17:19 -03).
Received t1: 1214714567 (1969-12-31 21:20:14 -03).
Received t1: 1040354591 (1969-12-31 21:17:20 -03).
Received t1: 1215754571 (1969-12-31 21:20:15 -03).
Received t1: 1041474587 (1969-12-31 21:17:21 -03).
Received t1: 1216794567 (1969-12-31 21:20:16 -03).
Received t1: 1042524717 (1969-12-31 21:17:22 -03).
Received t1: 1217834697 (1969-12-31 21:20:17 -03).
Received t1: 1218844571 (1969-12-31 21:20:18 -03).
Received t1: 1043534591 (1969-12-31 21:17:23 -03).
Received t1: 1044574591 (1969-12-31 21:17:24 -03).
Received t1: 1219894571 (1969-12-31 21:20:19 -03).
Received t1: 1220974567 (1969-12-31 21:20:20 -03).
Received t1: 1045664587 (1969-12-31 21:17:25 -03).
Received t1: 1046674587 (1969-12-31 21:17:26 -03).
Received t1: 1221984567 (1969-12-31 21:20:21 -03).
Received t1: 1047784587 (1969-12-31 21:17:27 -03).
Received t1: 1223094567 (1969-12-31 21:20:23 -03).
Received t1: 1224124571 (1969-12-31 21:20:24 -03).
Received t1: 1048824591 (1969-12-31 21:17:28 -03).
Received t1: 1225144571 (1969-12-31 21:20:25 -03).
Received t1: 1049834591 (1969-12-31 21:17:29 -03).
Received t1: 1226194567 (1969-12-31 21:20:26 -03).
Received t1: 1050884587 (1969-12-31 21:17:30 -03).
Received t1: 1227274705 (1969-12-31 21:20:27 -03).
Received t1: 1051964717 (1969-12-31 21:17:31 -03).
Received t1: 1228354571 (1969-12-31 21:20:28 -03).
Received t1: 1053044591 (1969-12-31 21:17:33 -03).
Received t1: 1054054587 (1969-12-31 21:17:34 -03).
Received t1: 1229364567 (1969-12-31 21:20:29 -03).
Received t1: 1230374571 (1969-12-31 21:20:30 -03).
Received t1: 1055064591 (1969-12-31 21:17:35 -03).
Received t1: 1056114591 (1969-12-31 21:17:36 -03).
Received t1: 1231424571 (1969-12-31 21:20:31 -03).
Received t1: 1057124591 (1969-12-31 21:17:37 -03).
Received t1: 1232484571 (1969-12-31 21:20:32 -03).
Received t1: 1058174587 (1969-12-31 21:17:38 -03).
Received t1: 1233494571 (1969-12-31 21:20:33 -03).
Received t1: 1234514567 (1969-12-31 21:20:34 -03).
Received t1: 1059194587 (1969-12-31 21:17:39 -03).
Received t1: 1235554571 (1969-12-31 21:20:35 -03).
Received t1: 1060244591 (1969-12-31 21:17:40 -03).
Received t1: 1236564571 (1969-12-31 21:20:36 -03).
Received t1: 1061264591 (1969-12-31 21:17:41 -03).
Received t1: 1237574697 (1969-12-31 21:20:37 -03).
Received t1: 1062274717 (1969-12-31 21:17:42 -03).
Received t1: 1238664571 (1969-12-31 21:20:38 -03).
Received t1: 1063354591 (1969-12-31 21:17:43 -03).
Received t1: 1239694579 (1969-12-31 21:20:39 -03).
Received t1: 1064384591 (1969-12-31 21:17:44 -03).
Received t1: 1065394591 (1969-12-31 21:17:45 -03).
Received t1: 1240714571 (1969-12-31 21:20:40 -03).
Received t1: 1066404587 (1969-12-31 21:17:46 -03).
Received t1: 1241764567 (1969-12-31 21:20:41 -03).
Received t1: 1067444587 (1969-12-31 21:17:47 -03).
Received t1: 1242774567 (1969-12-31 21:20:42 -03).
Received t1: 1068474591 (1969-12-31 21:17:48 -03).
Received t1: 1243834571 (1969-12-31 21:20:43 -03).
Received t1: 1244914567 (1969-12-31 21:20:44 -03).
Received t1: 1069604587 (1969-12-31 21:17:49 -03).
Received t1: 1245924571 (1969-12-31 21:20:45 -03).
Received t1: 1070704591 (1969-12-31 21:17:50 -03).
Received t1: 1246934567 (1969-12-31 21:20:46 -03).
Received t1: 1071714717 (1969-12-31 21:17:51 -03).
Received t1: 1248064713 (1969-12-31 21:20:48 -03).
Received t1: 1072754591 (1969-12-31 21:17:52 -03).
Received t1: 1249104571 (1969-12-31 21:20:49 -03).
Received t1: 1073794591 (1969-12-31 21:17:53 -03).
Received t1: 1074834591 (1969-12-31 21:17:54 -03).
Received t1: 1250144571 (1969-12-31 21:20:50 -03).
Received t1: 1075844591 (1969-12-31 21:17:55 -03).
Received t1: 1251174571 (1969-12-31 21:20:51 -03).
Received t1: 1252204567 (1969-12-31 21:20:52 -03).
Received t1: 1076894587 (1969-12-31 21:17:56 -03).
Received t1: 1253214567 (1969-12-31 21:20:53 -03).
Received t1: 1077964587 (1969-12-31 21:17:57 -03).
Received t1: 1254224571 (1969-12-31 21:20:54 -03).
Received t1: 1078984587 (1969-12-31 21:17:58 -03).
Received t1: 1255271561 (1969-12-31 21:20:55 -03).
Received t1: 1079994591 (1969-12-31 21:17:59 -03).
Received t1: 1256344571 (1969-12-31 21:20:56 -03).
Received t1: 1081034591 (1969-12-31 21:18:01 -03).
Received t1: 1082054717 (1969-12-31 21:18:02 -03).
Received t1: 1257354705 (1969-12-31 21:20:57 -03).
Received t1: 1258414567 (1969-12-31 21:20:58 -03).
Received t1: 1083104587 (1969-12-31 21:18:03 -03).
Received t1: 1259424571 (1969-12-31 21:20:59 -03).
Received t1: 1084114591 (1969-12-31 21:18:04 -03).
Received t1: 1085174591 (1969-12-31 21:18:05 -03).
Received t1: 1260484571 (1969-12-31 21:21:00 -03).
Received t1: 1086284591 (1969-12-31 21:18:06 -03).
Received t1: 1261604571 (1969-12-31 21:21:01 -03).
Received t1: 1262734571 (1969-12-31 21:21:02 -03).
Received t1: 1087424591 (1969-12-31 21:18:07 -03).
Received t1: 1263744571 (1969-12-31 21:21:03 -03).
Received t1: 1088444591 (1969-12-31 21:18:08 -03).
Received t1: 1264814567 (1969-12-31 21:21:04 -03).
Received t1: 1089504587 (1969-12-31 21:18:09 -03).
Received t1: 1265904571 (1969-12-31 21:21:05 -03).
Received t1: 1090594591 (1969-12-31 21:18:10 -03).
Received t1: 1266924567 (1969-12-31 21:21:06 -03).
Received t1: 1091654717 (1969-12-31 21:18:11 -03).
Received t1: 1267944697 (1969-12-31 21:21:07 -03).
Received t1: 1092674591 (1969-12-31 21:18:12 -03).
Received t1: 1268954571 (1969-12-31 21:21:08 -03).
Received t1: 1093724591 (1969-12-31 21:18:13 -03).
Received t1: 1269964571 (1969-12-31 21:21:09 -03).
Received t1: 1094744591 (1969-12-31 21:18:14 -03).
Received t1: 1270974571 (1969-12-31 21:21:10 -03).
Received t1: 1095754591 (1969-12-31 21:18:15 -03).
Received t1: 1272004571 (1969-12-31 21:21:12 -03).
Received t1: 1096784591 (1969-12-31 21:18:16 -03).
Received t1: 1273074567 (1969-12-31 21:21:13 -03).
Received t1: 1097794587 (1969-12-31 21:18:17 -03).
Received t1: 1274094571 (1969-12-31 21:21:14 -03).
Received t1: 1098854591 (1969-12-31 21:18:18 -03).
Received t1: 1275104571 (1969-12-31 21:21:15 -03).
Received t1: 1099864591 (1969-12-31 21:18:19 -03).
Received t1: 1276154571 (1969-12-31 21:21:16 -03).
Received t1: 1100874591 (1969-12-31 21:18:20 -03).
Received t1: 1277174725 (1969-12-31 21:21:17 -03).
Received t1: 1101924737 (1969-12-31 21:18:21 -03).
Received t1: 1278214571 (1969-12-31 21:21:18 -03).
Received t1: 1102934591 (1969-12-31 21:18:22 -03).
Received t1: 1279324567 (1969-12-31 21:21:19 -03).
Received t1: 1104014587 (1969-12-31 21:18:24 -03).
Received t1: 1280374571 (1969-12-31 21:21:20 -03).
Received t1: 1105064591 (1969-12-31 21:18:25 -03).
Received t1: 1106084591 (1969-12-31 21:18:26 -03).
Received t1: 1281394571 (1969-12-31 21:21:21 -03).
Received t1: 1282444567 (1969-12-31 21:21:22 -03).
Received t1: 1107144587 (1969-12-31 21:18:27 -03).
Received t1: 1283454571 (1969-12-31 21:21:23 -03).
Received t1: 1108154591 (1969-12-31 21:18:28 -03).
Received t1: 1284464571 (1969-12-31 21:21:24 -03).
Received t1: 1109204591 (1969-12-31 21:18:29 -03).
Received t1: 1285504571 (1969-12-31 21:21:25 -03).
Received t1: 1110224591 (1969-12-31 21:18:30 -03).
Received t1: 1111274591 (1969-12-31 21:18:31 -03).
Received t1: 1286584571 (1969-12-31 21:21:26 -03).
Received t1: 1287604697 (1969-12-31 21:21:27 -03).
Received t1: 1112294717 (1969-12-31 21:18:32 -03).
Received t1: 1288664571 (1969-12-31 21:21:28 -03).
Received t1: 1113354591 (1969-12-31 21:18:33 -03).
Received t1: 1289734567 (1969-12-31 21:21:29 -03).
Received t1: 1114424591 (1969-12-31 21:18:34 -03).
Received t1: 1115434591 (1969-12-31 21:18:35 -03).
Received t1: 1290744571 (1969-12-31 21:21:30 -03).
Received t1: 1291764571 (1969-12-31 21:21:31 -03).
Received t1: 1116454591 (1969-12-31 21:18:36 -03).
Received t1: 1117484591 (1969-12-31 21:18:37 -03).
Received t1: 1292794571 (1969-12-31 21:21:32 -03).
Received t1: 1293804571 (1969-12-31 21:21:33 -03).
Received t1: 1118494591 (1969-12-31 21:18:38 -03).
Received t1: 1294854571 (1969-12-31 21:21:34 -03).
Received t1: 1119544591 (1969-12-31 21:18:39 -03).
Received t1: 1295934571 (1969-12-31 21:21:35 -03).
Received t1: 1120624591 (1969-12-31 21:18:40 -03).
Received t1: 1296944571 (1969-12-31 21:21:36 -03).
Received t1: 1121644591 (1969-12-31 21:18:41 -03).
Received t1: 1298014697 (1969-12-31 21:21:38 -03).
Received t1: 1122704717 (1969-12-31 21:18:42 -03).
Received t1: 1299024571 (1969-12-31 21:21:39 -03).
Received t1: 1123714591 (1969-12-31 21:18:43 -03).
Received t1: 1300074571 (1969-12-31 21:21:40 -03).
Received t1: 1124764591 (1969-12-31 21:18:44 -03).
Received t1: 1125854591 (1969-12-31 21:18:45 -03).
Received t1: 1301164571 (1969-12-31 21:21:41 -03).
Received t1: 1126864587 (1969-12-31 21:18:46 -03).
Received t1: 1302194567 (1969-12-31 21:21:42 -03).
Received t1: 1127874587 (1969-12-31 21:18:47 -03).
Received t1: 1303234567 (1969-12-31 21:21:43 -03).
Received t1: 1304314571 (1969-12-31 21:21:44 -03).
Received t1: 1129014591 (1969-12-31 21:18:49 -03).
Received t1: 1130024591 (1969-12-31 21:18:50 -03).
Received t1: 1305334571 (1969-12-31 21:21:45 -03).
Received t1: 1306384571 (1969-12-31 21:21:46 -03).
Received t1: 1131074591 (1969-12-31 21:18:51 -03).
Received t1: 1307474721 (1969-12-31 21:21:47 -03).
Received t1: 1132164733 (1969-12-31 21:18:52 -03).
Received t1: 1308484567 (1969-12-31 21:21:48 -03).
Received t1: 1133194587 (1969-12-31 21:18:53 -03).
Received t1: 1134224591 (1969-12-31 21:18:54 -03).
Received t1: 1309534567 (1969-12-31 21:21:49 -03).
Received t1: 1310564571 (1969-12-31 21:21:50 -03).
Received t1: 1135244591 (1969-12-31 21:18:55 -03).
Received t1: 1136394591 (1969-12-31 21:18:56 -03).
Received t1: 1311704571 (1969-12-31 21:21:51 -03).
Received t1: 1312774567 (1969-12-31 21:21:52 -03).
Received t1: 1137464587 (1969-12-31 21:18:57 -03).
Received t1: 1313784567 (1969-12-31 21:21:53 -03).
Received t1: 1138474587 (1969-12-31 21:18:58 -03).
Received t1: 1314804567 (1969-12-31 21:21:54 -03).
Received t1: 1139494587 (1969-12-31 21:18:59 -03).
Received t1: 1140514587 (1969-12-31 21:19:00 -03).
Received t1: 1315834571 (1969-12-31 21:21:55 -03).
Received t1: 1141544591 (1969-12-31 21:19:01 -03).
Received t1: 1316854571 (1969-12-31 21:21:56 -03).
Received t1: 1317914697 (1969-12-31 21:21:57 -03).
Received t1: 1142604717 (1969-12-31 21:19:02 -03).
Received t1: 1318924567 (1969-12-31 21:21:58 -03).
Received t1: 1143614587 (1969-12-31 21:19:03 -03).
Received t1: 1319974567 (1969-12-31 21:21:59 -03).
Received t1: 1144674587 (1969-12-31 21:19:04 -03).
Received t1: 1145784591 (1969-12-31 21:19:05 -03).
Received t1: 1321094571 (1969-12-31 21:22:01 -03).
Received t1: 1146814587 (1969-12-31 21:19:06 -03).
Received t1: 1322134574 (1969-12-31 21:22:02 -03).
Received t1: 1147834587 (1969-12-31 21:19:07 -03).
Received t1: 1323154567 (1969-12-31 21:22:03 -03).
Received t1: 1324204571 (1969-12-31 21:22:04 -03).
Received t1: 1148894591 (1969-12-31 21:19:08 -03).
Received t1: 1325294567 (1969-12-31 21:22:05 -03).
Received t1: 1149984587 (1969-12-31 21:19:09 -03).
Received t1: 1326314567 (1969-12-31 21:22:06 -03).
Received t1: 1151004587 (1969-12-31 21:19:11 -03).
Received t1: 1327364733 (1969-12-31 21:22:07 -03).
Received t1: 1152064737 (1969-12-31 21:19:12 -03).
Received t1: 1328434567 (1969-12-31 21:22:08 -03).
Received t1: 1153124587 (1969-12-31 21:19:13 -03).
Received t1: 1154214591 (1969-12-31 21:19:14 -03).
Received t1: 1329534571 (1969-12-31 21:22:09 -03).
Received t1: 1330604571 (1969-12-31 21:22:10 -03).
Received t1: 1155304591 (1969-12-31 21:19:15 -03).
Received t1: 1331614571 (1969-12-31 21:22:11 -03).
Received t1: 1156324591 (1969-12-31 21:19:16 -03).
Received t1: 1157384591 (1969-12-31 21:19:17 -03).
Received t1: 1332694571 (1969-12-31 21:22:12 -03).
Received t1: 1158394587 (1969-12-31 21:19:18 -03).
Received t1: 1333744567 (1969-12-31 21:22:13 -03).
Received t1: 1159434587 (1969-12-31 21:19:19 -03).
Received t1: 1334764567 (1969-12-31 21:22:14 -03).
Received t1: 1160444587 (1969-12-31 21:19:20 -03).
Received t1: 1335774567 (1969-12-31 21:22:15 -03).
Received t1: 1336794571 (1969-12-31 21:22:16 -03).
Received t1: 1161494591 (1969-12-31 21:19:21 -03).
Received t1: 1337884717 (1969-12-31 21:22:17 -03).
Received t1: 1162584737 (1969-12-31 21:19:22 -03).
Received t1: 1163604587 (1969-12-31 21:19:23 -03).
Received t1: 1338914567 (1969-12-31 21:22:18 -03).
Received t1: 1164654587 (1969-12-31 21:19:24 -03).
Received t1: 1339964567 (1969-12-31 21:22:19 -03).
Received t1: 1341074571 (1969-12-31 21:22:21 -03).
Received t1: 1165764591 (1969-12-31 21:19:25 -03).
Received t1: 1166804591 (1969-12-31 21:19:26 -03).
Received t1: 1342124571 (1969-12-31 21:22:22 -03).
Received t1: 1343224567 (1969-12-31 21:22:23 -03).
Received t1: 1167924587 (1969-12-31 21:19:27 -03).
Received t1: 1168964587 (1969-12-31 21:19:28 -03).
Received t1: 1344274567 (1969-12-31 21:22:24 -03).
Received t1: 1170044591 (1969-12-31 21:19:30 -03).
Received t1: 1345354571 (1969-12-31 21:22:25 -03).
Received t1: 1346394571 (1969-12-31 21:22:26 -03).
Received t1: 1171084591 (1969-12-31 21:19:31 -03).
Received t1: 1172104737 (1969-12-31 21:19:32 -03).
Received t1: 1347424725 (1969-12-31 21:22:27 -03).
Received t1: 1173124587 (1969-12-31 21:19:33 -03).
Received t1: 1348434567 (1969-12-31 21:22:28 -03).
Received t1: 1349494571 (1969-12-31 21:22:29 -03).
Received t1: 1174184591 (1969-12-31 21:19:34 -03).
Received t1: 1350504571 (1969-12-31 21:22:30 -03).
Received t1: 1175204591 (1969-12-31 21:19:35 -03).
Received t1: 1351514571 (1969-12-31 21:22:31 -03).
Received t1: 1176244591 (1969-12-31 21:19:36 -03).
Received t1: 1352544567 (1969-12-31 21:22:32 -03).
Received t1: 1177254587 (1969-12-31 21:19:37 -03).
Received t1: 1353554567 (1969-12-31 21:22:33 -03).
Received t1: 1178274593 (1969-12-31 21:19:38 -03).
Received t1: 1354584571 (1969-12-31 21:22:34 -03).
Received t1: 1179304591 (1969-12-31 21:19:39 -03).
Received t1: 1355614567 (1969-12-31 21:22:35 -03).
Received t1: 1180314587 (1969-12-31 21:19:40 -03).
Received t1: 1181424591 (1969-12-31 21:19:41 -03).
Received t1: 1356734571 (1969-12-31 21:22:36 -03).
Received t1: 1182464733 (1969-12-31 21:19:42 -03).
Received t1: 1357794713 (1969-12-31 21:22:37 -03).
Received t1: 1358864571 (1969-12-31 21:22:38 -03).
Received t1: 1183554591 (1969-12-31 21:19:43 -03).
Received t1: 1359954571 (1969-12-31 21:22:39 -03).
Received t1: 1184644591 (1969-12-31 21:19:44 -03).
Received t1: 1185654591 (1969-12-31 21:19:45 -03).
Received t1: 1360964571 (1969-12-31 21:22:40 -03).
Received t1: 1186694587 (1969-12-31 21:19:46 -03).
Received t1: 1362004567 (1969-12-31 21:22:42 -03).
Received t1: 1187704591 (1969-12-31 21:19:47 -03).
Received t1: 1363034571 (1969-12-31 21:22:43 -03).
Received t1: 1188714591 (1969-12-31 21:19:48 -03).
Received t1: 1364074571 (1969-12-31 21:22:44 -03).
Received t1: 1189764587 (1969-12-31 21:19:49 -03).
Received t1: 1365084567 (1969-12-31 21:22:45 -03).
Received t1: 1190834587 (1969-12-31 21:19:50 -03).
Received t1: 1366154567 (1969-12-31 21:22:46 -03).
Received t1: 1191874737 (1969-12-31 21:19:51 -03).
Received t1: 1367224725 (1969-12-31 21:22:47 -03).
Received t1: 1192994591 (1969-12-31 21:19:52 -03).
Received t1: 1368304571 (1969-12-31 21:22:48 -03).
Received t1: 1369334567 (1969-12-31 21:22:49 -03).
Received t1: 1194024587 (1969-12-31 21:19:54 -03).
Received t1: 1370464567 (1969-12-31 21:22:50 -03).
Received t1: 1195154587 (1969-12-31 21:19:55 -03).
Received t1: 1371594571 (1969-12-31 21:22:51 -03).
Received t1: 1196284591 (1969-12-31 21:19:56 -03).
Received t1: 1372634571 (1969-12-31 21:22:52 -03).
Received t1: 1197404591 (1969-12-31 21:19:57 -03).
Received t1: 1373744580 (1969-12-31 21:22:53 -03).
Received t1: 1198434591 (1969-12-31 21:19:58 -03).
Received t1: 1374814571 (1969-12-31 21:22:54 -03).
Received t1: 1199504591 (1969-12-31 21:19:59 -03).
Received t1: 1200564587 (1969-12-31 21:20:00 -03).
Received t1: 1375884571 (1969-12-31 21:22:55 -03).
Received t1: 1201574591 (1969-12-31 21:20:01 -03).
Received t1: 1376934571 (1969-12-31 21:22:56 -03).
Received t1: 1202654737 (1969-12-31 21:20:02 -03).
Received t1: 1377974717 (1969-12-31 21:22:57 -03).
Received t1: 1379014571 (1969-12-31 21:22:59 -03).
Received t1: 1203704591 (1969-12-31 21:20:03 -03).
Received t1: 1204714587 (1969-12-31 21:20:04 -03).
Received t1: 1380024567 (1969-12-31 21:23:00 -03).
Received t1: 1381084571 (1969-12-31 21:23:01 -03).
Received t1: 1205774591 (1969-12-31 21:20:05 -03).
Received t1: 1206814587 (1969-12-31 21:20:06 -03).
Received t1: 1382124567 (1969-12-31 21:23:02 -03).
Received t1: 1383154571 (1969-12-31 21:23:03 -03).
Received t1: 1207854591 (1969-12-31 21:20:07 -03).
Received t1: 1208864587 (1969-12-31 21:20:08 -03).
Received t1: 1384174567 (1969-12-31 21:23:04 -03).
Received t1: 1385224567 (1969-12-31 21:23:05 -03).
Received t1: 1209914587 (1969-12-31 21:20:09 -03).
Received t1: 1386294567 (1969-12-31 21:23:06 -03).
Received t1: 1210984587 (1969-12-31 21:20:10 -03).
Received t1: 1387354725 (1969-12-31 21:23:07 -03).
Received t1: 1212044737 (1969-12-31 21:20:12 -03).
Received t1: 1213064733 (1969-12-31 21:20:13 -03).
Received t1: 1388374721 (1969-12-31 21:23:08 -03).
Received t1: 1389434571 (1969-12-31 21:23:09 -03).
Received t1: 1214124591 (1969-12-31 21:20:14 -03).
Received t1: 1390454571 (1969-12-31 21:23:10 -03).
Received t1: 1215144591 (1969-12-31 21:20:15 -03).
Received t1: 1391484571 (1969-12-31 21:23:11 -03).
Received t1: 1216174591 (1969-12-31 21:20:16 -03).
Received t1: 1392494567 (1969-12-31 21:23:12 -03).
Received t1: 1217194587 (1969-12-31 21:20:17 -03).
Received t1: 1218254587 (1969-12-31 21:20:18 -03).
Received t1: 1393564567 (1969-12-31 21:23:13 -03).
Received t1: 1394634571 (1969-12-31 21:23:14 -03).
Received t1: 1219324587 (1969-12-31 21:20:19 -03).
Received t1: 1395644567 (1969-12-31 21:23:15 -03).
Received t1: 1220334587 (1969-12-31 21:20:20 -03).
Received t1: 1396704571 (1969-12-31 21:23:16 -03).
Received t1: 1221394591 (1969-12-31 21:20:21 -03).
Received t1: 1397784768 (1969-12-31 21:23:17 -03).
Received t1: 1222474717 (1969-12-31 21:20:22 -03).
Received t1: 1398794571 (1969-12-31 21:23:18 -03).
Received t1: 1223504591 (1969-12-31 21:20:23 -03).
Received t1: 1224534591 (1969-12-31 21:20:24 -03).
Received t1: 1399854571 (1969-12-31 21:23:19 -03).
Received t1: 1225564591 (1969-12-31 21:20:25 -03).
Received t1: 1400894571 (1969-12-31 21:23:20 -03).
Received t1: 1226704591 (1969-12-31 21:20:26 -03).
Received t1: 1402014571 (1969-12-31 21:23:22 -03).
Received t1: 1227804587 (1969-12-31 21:20:27 -03).
Received t1: 1403114567 (1969-12-31 21:23:23 -03).
Received t1: 1404164567 (1969-12-31 21:23:24 -03).
Received t1: 1228864587 (1969-12-31 21:20:28 -03).
Received t1: 1229954587 (1969-12-31 21:20:29 -03).
Received t1: 1405264567 (1969-12-31 21:23:25 -03).
Received t1: 1406324571 (1969-12-31 21:23:26 -03).
Received t1: 1231024591 (1969-12-31 21:20:31 -03).
Received t1: 1407424725 (1969-12-31 21:23:27 -03).
Received t1: 1408754745 (1969-12-31 21:23:28 -03).
Received t1: 1409834745 (1969-12-31 21:23:29 -03).
^CReceived SIGINT signal. Shutting down.
